Tx_x,Tx_y,Tx_z,Rx_x,Rx_y,Rx_z,Distance,Angle,Frequency_GHz,LOS_Flag,Path_loss,3GPP_Path_Loss
-560.0987951648534,129.5893945354643,25.0,420.9982221368067,231.30061536402863,9.099904237257167,986.4833211189712,0.9235309012221566,2.6,0,125.71810722351074,125.00092891572751
-408.0440107580825,-30.75416360764813,25.0,-104.62040234983584,225.2379014849749,20.959571591786816,397.0064843193228,0.5831226966021988,5.8,0,132.52077102661133,114.26942958118744
-53.2611176321783,-275.22782461231014,25.0,550.9926347442874,-528.5107226612017,16.04935360428042,655.2518124934761,0.7826765258583209,0.9,1,85.03691673278809,82.95993994789134
-481.6182093962746,46.57856037196143,25.0,564.1168317692857,563.8772268432915,3.4861960202859743,1166.885825784267,1.0564187057989287,2.6,0,136.5375518798828,142.29711992272715
-196.33822320580072,462.3979665531185,25.0,216.5813657368958,157.57255462056514,9.611573721791704,513.4763113871721,1.7173604593661171,2.6,1,94.01808738708496,98.7283803428022
-425.2219428462214,-266.79092681837847,25.0,301.67693079149194,204.2361464803901,8.187021061299344,866.332010569258,1.112013872589073,0.9,0,inf,121.70490068833963
84.67139889571672,593.8994386069144,25.0,-145.41244310080208,-339.106835400381,18.13578401061928,960.981997305883,0.4092625578859482,5.8,0,176.60463333129883,122.7824289442355
149.55250219101322,-84.60655175633792,25.0,463.4818013275667,19.36556709475053,15.270875663920192,330.84205025223054,1.685148962360481,5.8,0,109.41460609436037,128.53101810452446
-176.6759732806459,-206.0466849705713,25.0,220.88123344158143,-542.4311631549674,13.211589544179883,520.9080690498499,1.2967428837997328,5.8,0,140.4167079925537,132.78566972714844
-429.7016859255144,145.44841987818302,25.0,594.9736472439122,-270.2537645099979,6.053693544929676,1105.9506349920282,0.981595803050372,5.8,0,inf,136.25200691951812
-172.80606999217505,-128.20217917547154,25.0,-205.60030947770585,-113.46976217353996,5.827654439083433,40.74414176860702,28.070306394730725,0.9,1,63.45543384552002,62.77058992970114
149.7645716806809,101.6102097100562,25.0,454.4336869024746,-430.52410633207467,15.582168730317894,613.2527175850762,0.8799360865673483,2.6,0,105.3125,120.17809185704866
562.3584512097211,-88.15854565539314,25.0,573.0584842838446,-435.7313442187309,7.328181752679248,348.1862061729388,2.909235894292305,0.9,0,96.37720108032228,104.12367738589865
166.73241677710553,366.300945406572,25.0,-400.70738718304847,-87.05360535215334,18.13964863258905,726.3369357487392,0.5411744942886183,0.9,0,119.45899963378906,110.67115118752056
-37.77459915517852,272.1979728892105,25.0,-351.82787977784454,-257.5104293181875,20.416018370225217,615.8258417170845,0.4264927004105474,0.9,0,110.79609870910645,110.83029529385963
-6.341712943549624,342.77918418550416,25.0,471.5346945590095,-1.6402075853914084,16.05871334713172,589.1269174654934,0.869621881435807,0.9,0,94.14922714233398,107.96495134057308
-136.42110195087523,179.50629312787373,25.0,-490.8276430374447,-337.9881919968244,13.45148672887828,627.325997116488,1.0548238910324803,0.9,0,113.3973217010498,114.02327906340378
-192.8509327561258,-407.8204755633611,25.0,-63.97783235040754,215.26602451307733,17.331331994713295,636.3205725533813,0.6905213611825587,2.6,0,110.79087257385254,109.9325689330949
126.83837149514204,-229.94821741549111,25.0,585.6512095377236,562.6649793806575,13.112947401829912,915.9073108713404,0.7436309965235727,2.6,0,130.49004554748535,140.53751527040993
-261.76665519323734,-416.6158522165428,25.0,196.24131293651047,266.7760192696876,14.995640406265151,822.7367963660512,0.6967255030601758,5.8,0,120.96492767333984,134.86503384392157
-55.493394645221656,304.65442550515195,25.0,-267.0835495289964,439.7261190793831,6.031980333246329,251.74300748745563,4.321146496910552,2.6,0,inf,117.64866571360456
-249.4875917721513,-8.90135412195093,25.0,-154.26334220093895,-443.7003357976135,21.114173273159423,445.12123272423736,0.5001880004869681,5.8,1,99.60768699645996,100.3743274879806
-145.46982349540963,201.35262001605545,25.0,159.13217129649547,-155.97867691536203,21.5728402996324,469.55274083057856,0.4181927032890734,2.6,0,116.97696685791016,119.67210364058435
575.7538067345915,162.62908832258415,25.0,-65.26354595383668,391.4341745800466,16.15235569366243,680.6859002173741,0.7447590038332556,0.9,1,87.11395263671875,84.47444850344468
-87.0517044850701,-394.6804011488711,25.0,340.889290879546,360.22827400681933,20.900621170217143,867.7772803235679,0.2706662003016759,0.9,0,inf,125.57374066343787
151.8003416202887,455.3429893967455,25.0,-13.917749093450198,-237.5062352102201,3.8666903048527193,712.7055145057819,1.6991968480051802,0.9,0,inf,117.97554737952603
297.663314773613,208.7597081499249,25.0,353.21271081797613,-307.3575626669938,2.9173840316531714,519.5675264721647,2.4359142279380204,2.6,0,106.78350448608398,134.49374641596253
-114.1316852954215,-177.07756532659948,25.0,-343.21245418403026,49.89540438023096,11.325163680216184,322.7719454979116,2.4281694892554064,2.6,0,99.75844383239746,123.4539408837478
280.7795875423998,165.02415855965376,25.0,-67.16759625208249,-477.4347684336256,9.774228415895736,730.7889843889263,1.193826941173463,0.9,0,inf,128.03038035223878
-599.0824741699423,-390.36649543539386,25.0,181.5833844010864,-202.04186071978228,15.874245626501594,803.1118416335893,0.6510655626234885,5.8,0,inf,140.65871513303142
-259.2931731316773,-484.9382894945346,25.0,296.9241919573292,-407.8351871543789,7.816668223643587,561.7988185355769,1.7527376869299152,0.9,0,113.02888870239258,125.29092337065768
-565.2597413395301,454.33379527514353,25.0,451.4589998315371,-177.84998217966034,17.95386976435248,1197.2564366403726,0.3372008222990591,5.8,0,148.58707427978516,138.97252275812372
-409.4055225668127,-335.71369814008324,25.0,337.7147661841268,38.6737501193752,15.52576788135456,835.7298895885882,0.6495461620618136,0.9,0,137.12932586669922,110.43258432294058
